x,y,z
1.0500000000000003,0.49999999999999994,0.38439624749754836
1.0000000000000002,0.49999999999999994,0.38625926358867335
1.0000000000000002,0.5499999999999999,0.4247535932308357
1.0000000000000002,0.49999999999999994,0.38625926358867335
1.0000000000000002,0.44999999999999996,0.3477585917834504
1.0000000000000002,0.39999999999999997,0.3099801780259509
1.0000000000000002,0.44999999999999996,0.3477585917834504
1.0000000000000002,0.49999999999999994,0.38625926358867335
0.9500000000000002,0.49999999999999994,0.38429023845144633
0.9500000000000002,0.44999999999999996,0.345985847831287
0.9000000000000001,0.44999999999999996,0.34080949960482665
0.9500000000000002,0.44999999999999996,0.345985847831287
1.0000000000000002,0.44999999999999996,0.3477585917834504
1.0500000000000003,0.44999999999999996,0.3460812521910823
1.0500000000000003,0.49999999999999994,0.38439624749754836
1.1000000000000003,0.49999999999999994,0.3787665758642185
1.1000000000000003,0.5499999999999999,0.4165142731023393
1.1000000000000003,0.6,0.45346661007291955
1.1500000000000004,0.6,0.4424330251150082
1.1500000000000004,0.5499999999999999,0.4063797173304127
1.1000000000000003,0.5499999999999999,0.4165142731023393
1.1500000000000004,0.5499999999999999,0.4063797173304127
1.1500000000000004,0.49999999999999994,0.3695504409807265
1.2000000000000004,0.49999999999999994,0.35703527972198196
1.2500000000000004,0.49999999999999994,0.34160343366623597
1.2500000000000004,0.5499999999999999,0.3756476573403626
1.2000000000000004,0.5499999999999999,0.3926173636936351
1.1500000000000004,0.5499999999999999,0.4063797173304127
1.1500000000000004,0.49999999999999994,0.3695504409807265
1.1500000000000004,0.5499999999999999,0.4063797173304127
1.2000000000000004,0.5499999999999999,0.3926173636936351
1.2500000000000004,0.5499999999999999,0.3756476573403626
1.2500000000000004,0.6,0.4089746921910341
1.3000000000000005,0.6,0.3875596369223391
1.3000000000000005,0.5499999999999999,0.3559775690346489
1.2500000000000004,0.5499999999999999,0.3756476573403626
1.2000000000000004,0.5499999999999999,0.3926173636936351
1.2000000000000004,0.6,0.4274498039681312
1.1500000000000004,0.6,0.4424330251150082
1.1500000000000004,0.65,0.47689233561272915
1.2000000000000004,0.65,0.4607423007323202
1.2000000000000004,0.6,0.4274498039681312
1.2000000000000004,0.65,0.4607423007323202
1.2000000000000004,0.7000000000000001,0.4916867874797143
1.1500000000000004,0.7000000000000001,0.5089212173214208
1.1000000000000003,0.7000000000000001,0.5216125237399961
1.1500000000000004,0.7000000000000001,0.5089212173214208
1.1000000000000003,0.7000000000000001,0.5216125237399961
1.1500000000000004,0.7000000000000001,0.5089212173214208
1.2000000000000004,0.7000000000000001,0.4916867874797143
1.2000000000000004,0.65,0.4607423007323202
1.2000000000000004,0.7000000000000001,0.4916867874797143
1.1500000000000004,0.7000000000000001,0.5089212173214208
1.2000000000000004,0.7000000000000001,0.4916867874797143
1.2000000000000004,0.65,0.4607423007323202
1.2000000000000004,0.6,0.4274498039681312
1.1500000000000004,0.6,0.4424330251150082
1.1500000000000004,0.65,0.47689233561272915
1.1000000000000003,0.65,0.48878513513515903
1.0500000000000003,0.65,0.4960497728969971
1.1000000000000003,0.65,0.48878513513515903
1.1000000000000003,0.6,0.45346661007291955
1.1000000000000003,0.65,0.48878513513515903
1.0500000000000003,0.65,0.4960497728969971
1.1000000000000003,0.65,0.48878513513515903
1.1000000000000003,0.6,0.45346661007291955
1.1000000000000003,0.5499999999999999,0.4165142731023393
1.1000000000000003,0.6,0.45346661007291955
1.1000000000000003,0.5499999999999999,0.4165142731023393
1.0500000000000003,0.5499999999999999,0.42270494847805534
1.0500000000000003,0.49999999999999994,0.38439624749754836
1.0500000000000003,0.5499999999999999,0.42270494847805534
1.1000000000000003,0.5499999999999999,0.4165142731023393
1.1000000000000003,0.49999999999999994,0.3787665758642185
1.1000000000000003,0.5499999999999999,0.4165142731023393
1.1500000000000004,0.5499999999999999,0.4063797173304127
1.1500000000000004,0.6,0.4424330251150082
1.2000000000000004,0.6,0.4274498039681312
1.2500000000000004,0.6,0.4089746921910341
1.2500000000000004,0.5499999999999999,0.3756476573403626
1.3000000000000005,0.5499999999999999,0.3559775690346489
1.3000000000000005,0.6,0.3875596369223391
1.3000000000000005,0.65,0.4177456478737905
1.2500000000000004,0.65,0.44082842677503065
1.2500000000000004,0.7000000000000001,0.47043576586916014
1.2000000000000004,0.7000000000000001,0.4916867874797143
1.2000000000000004,0.7500000000000001,0.519489398669208
1.1500000000000004,0.7500000000000001,0.5376979181435615
1.1500000000000004,0.8000000000000002,0.5624500960674852
1.2000000000000004,0.8000000000000002,0.543404032357675
1.2000000000000004,0.8500000000000002,0.5627655624288581
1.2500000000000004,0.8500000000000002,0.5384449896308637
1.2000000000000004,0.8500000000000002,0.5627655624288581
1.1500000000000004,0.8500000000000002,0.5824891840075479
1.1500000000000004,0.9000000000000002,0.5972422782823256
1.1500000000000004,0.8500000000000002,0.5824891840075479
1.1500000000000004,0.8000000000000002,0.5624500960674852
1.2000000000000004,0.8000000000000002,0.543404032357675
1.2500000000000004,0.8000000000000002,0.5199190430075205
1.2500000000000004,0.8500000000000002,0.5384449896308637
1.2500000000000004,0.9000000000000002,0.552085856762937
1.2000000000000004,0.9000000000000002,0.5770206622776209
1.2500000000000004,0.9000000000000002,0.552085856762937
1.2500000000000004,0.8500000000000002,0.5384449896308637
1.2000000000000004,0.8500000000000002,0.5627655624288581
1.1500000000000004,0.8500000000000002,0.5824891840075479
1.1500000000000004,0.8000000000000002,0.5624500960674852
1.1500000000000004,0.8500000000000002,0.5824891840075479
1.2000000000000004,0.8500000000000002,0.5627655624288581
1.2000000000000004,0.9000000000000002,0.5770206622776209
1.1500000000000004,0.9000000000000002,0.5972422782823256
1.1000000000000003,0.9000000000000002,0.612132823157886
1.1500000000000004,0.9000000000000002,0.5972422782823256
1.1500000000000004,0.9500000000000003,0.6062795100470528
1.1000000000000003,0.9500000000000003,0.6213933193788642
1.0500000000000003,0.9500000000000003,0.6306241548851709
1.0500000000000003,1.0000000000000002,0.633796751794855
1.1000000000000003,1.0000000000000002,0.6245219998389158
1.0500000000000003,1.0000000000000002,0.633796751794855
1.0000000000000002,1.0000000000000002,0.6368622370063454
1.0500000000000003,1.0000000000000002,0.633796751794855
1.0500000000000003,0.9500000000000002,0.6306241548851708
1.1000000000000003,0.9500000000000002,0.6213933193788642
1.0500000000000003,0.9500000000000002,0.6306241548851708
1.0500000000000003,1.0000000000000002,0.633796751794855
1.0500000000000003,1.0500000000000003,0.630652866742175
1.0500000000000003,1.1000000000000003,0.6212889306117755
1.0000000000000002,1.1000000000000003,0.6242862395944017
0.9500000000000002,1.1000000000000003,0.6210925581654149
0.9000000000000001,1.1000000000000003,0.6117911778676556
0.8500000000000001,1.1000000000000003,0.5966490308273187
0.8,1.1000000000000003,0.5761025574454898
0.8,1.1500000000000004,0.5618910792796007
0.8500000000000001,1.1500000000000004,0.5819335816160414
0.9000000000000001,1.1500000000000004,0.5967058715323699
0.8500000000000001,1.1500000000000004,0.5819335816160414
0.8500000000000001,1.1000000000000003,0.5966490308273187
0.8500000000000001,1.1500000000000004,0.5819335816160414
0.9000000000000001,1.1500000000000004,0.5967058715323699
0.9500000000000002,1.1500000000000004,0.6057823663879319
0.9000000000000001,1.1500000000000004,0.5967058715323699
0.8500000000000001,1.1500000000000004,0.5819335816160414
0.8,1.1500000000000004,0.5618910792796007
0.75,1.1500000000000004,0.5371478702214453
0.75,1.1000000000000003,0.5507357659715462
0.8,1.1000000000000003,0.5761025574454898
0.8500000000000001,1.1000000000000003,0.5966490308273187
0.8,1.1000000000000003,0.5761025574454898
0.75,1.1000000000000003,0.5507357659715462
0.75,1.0500000000000003,0.5590522208718524
0.75,1.0000000000000002,0.5618498668686562
0.8,1.0000000000000002,0.5877259089951359
0.8500000000000001,1.0000000000000002,0.60868355660505
0.9000000000000001,1.0000000000000002,0.6241269060980886
0.8500000000000001,1.0000000000000002,0.60868355660505
0.8500000000000001,0.9500000000000002,0.6056427603503741
0.8500000000000001,1.0000000000000002,0.60868355660505
0.9000000000000001,1.0000000000000002,0.6241269060980886
0.9500000000000002,1.0000000000000002,0.6336106043451349
0.9500000000000002,1.0500000000000003,0.6304619806947631
0.9000000000000001,1.0500000000000003,0.6210233534787886
0.8500000000000001,1.0500000000000003,0.6056551555611901
0.9000000000000001,1.0500000000000003,0.6210233534787886
0.9000000000000001,1.1000000000000003,0.6117911778676556
0.8500000000000001,1.1000000000000003,0.5966490308273187
0.8500000000000001,1.1500000000000004,0.5819335816160414
0.8,1.1500000000000004,0.5618910792796007
0.75,1.1500000000000004,0.5371478702214453
0.75,1.2000000000000004,0.5186870368796301
0.75,1.1500000000000004,0.5371478702214453
0.8,1.1500000000000004,0.5618910792796007
0.8500000000000001,1.1500000000000004,0.5819335816160414
0.9000000000000001,1.1500000000000004,0.5967058715323699
0.9000000000000001,1.2000000000000004,0.5762110468783834
0.9000000000000001,1.2500000000000004,0.5508971348318467
0.9500000000000002,1.2500000000000004,0.5592921519839792
1.0000000000000002,1.2500000000000004,0.5621919130998193
1.0500000000000003,1.2500000000000004,0.5595217193117592
1.0000000000000002,1.2500000000000004,0.5621919130998193
0.9500000000000002,1.2500000000000004,0.5592921519839792
0.9500000000000002,1.2000000000000004,0.5849822256176271
0.9500000000000002,1.2500000000000004,0.5592921519839792
0.9500000000000002,1.2000000000000004,0.5849822256176271
1.0000000000000002,1.2000000000000004,0.588003409720003
1.0000000000000002,1.2500000000000004,0.5621919130998193
0.9500000000000002,1.2500000000000004,0.5592921519839792
1.0000000000000002,1.2500000000000004,0.5621919130998193
1.0000000000000002,1.3000000000000005,0.5321940287688547
1.0000000000000002,1.2500000000000004,0.5621919130998193
1.0000000000000002,1.2000000000000004,0.588003409720003
0.9500000000000002,1.2000000000000004,0.5849822256176271
0.9500000000000002,1.2500000000000004,0.5592921519839792
1.0000000000000002,1.2500000000000004,0.5621919130998193
1.0500000000000003,1.2500000000000004,0.5595217193117592
1.0000000000000002,1.2500000000000004,0.5621919130998193
0.9500000000000002,1.2500000000000004,0.5592921519839792
0.9000000000000001,1.2500000000000004,0.5508971348318467
0.8500000000000001,1.2500000000000004,0.5372468531892145
0.8500000000000001,1.2000000000000004,0.5619410761680178
0.8,1.2000000000000004,0.5425831402549692
0.75,1.2000000000000004,0.5186870368796301
0.75,1.1500000000000004,0.5371478702214453
0.7,1.1500000000000004,0.5083897629214648
0.6499999999999999,1.1500000000000004,0.47638680599169914
0.6499999999999999,1.2000000000000004,0.46001008903512225
0.5999999999999999,1.2000000000000004,0.4267642043577286
0.5999999999999999,1.2500000000000004,0.40799461399403
0.6499999999999999,1.2500000000000004,0.4397804793970732
0.6499999999999999,1.3000000000000005,0.41626262562655547
0.6499999999999999,1.2500000000000004,0.4397804793970732
0.5999999999999999,1.2500000000000004,0.40799461399403
0.5499999999999998,1.2500000000000004,0.37474177519724694
0.49999999999999983,1.2500000000000004,0.34077557286413734
0.49999999999999983,1.2000000000000004,0.35645540815985266
0.5499999999999998,1.2000000000000004,0.3919831715054081
0.49999999999999983,1.2000000000000004,0.35645540815985266
0.44999999999999984,1.2000000000000004,0.3209231248121728
0.49999999999999983,1.2000000000000004,0.35645540815985266
0.49999999999999983,1.2500000000000004,0.34077557286413734
0.5499999999999998,1.2500000000000004,0.37474177519724694
0.5499999999999998,1.2000000000000004,0.3919831715054081
0.5499999999999998,1.1500000000000004,0.40594052357758514
0.5499999999999998,1.1000000000000003,0.41621353803945055
0.49999999999999983,1.1000000000000003,0.37849103686192936
0.44999999999999984,1.1000000000000003,0.34076322717811514
0.39999999999999986,1.1000000000000003,0.30374377496277266
0.39999999999999986,1.1500000000000004,0.2962456499237275
0.44999999999999984,1.1500000000000004,0.33235158308316354
0.44999999999999984,1.2000000000000004,0.3209231248121728
0.39999999999999986,1.2000000000000004,0.2860583278948502
0.39999999999999986,1.1500000000000004,0.2962456499237275
0.39999999999999986,1.2000000000000004,0.2860583278948502
0.39999999999999986,1.1500000000000004,0.2962456499237275
0.44999999999999984,1.1500000000000004,0.33235158308316354
0.49999999999999983,1.1500000000000004,0.3691485424369267
0.44999999999999984,1.1500000000000004,0.33235158308316354
0.49999999999999983,1.1500000000000004,0.3691485424369267
0.49999999999999983,1.1000000000000003,0.37849103686192936
0.44999999999999984,1.1000000000000003,0.34076322717811514
0.49999999999999983,1.1000000000000003,0.37849103686192936
0.49999999999999983,1.0500000000000003,0.38420946432706526
0.44999999999999984,1.0500000000000003,0.3459119271282516
0.39999999999999986,1.0500000000000003,0.30833334252370664
0.39999999999999986,1.0000000000000002,0.3098782421423591
0.44999999999999984,1.0000000000000002,0.3476449577771543
0.39999999999999986,1.0000000000000002,0.3098782421423591
0.39999999999999986,0.9500000000000002,0.3083322993056995
0.44999999999999984,0.9500000000000002,0.34591049764906395
0.44999999999999984,1.0000000000000002,0.3476449577771543
0.39999999999999986,1.0000000000000002,0.3098782421423591
0.39999999999999986,0.9500000000000002,0.3083322993056995
0.39999999999999986,1.0000000000000002,0.3098782421423591
0.44999999999999984,1.0000000000000002,0.3476449577771543
0.49999999999999983,1.0000000000000002,0.38613415544640367
0.5499999999999998,1.0000000000000002,0.42461770404045474
0.5499999999999998,1.0500000000000003,0.42250147379673236
0.5499999999999998,1.0000000000000002,0.42461770404045474
0.5499999999999998,1.0500000000000003,0.42250147379673236
0.5499999999999998,1.0000000000000002,0.42461770404045474
0.5499999999999998,0.9500000000000002,0.4224988691158298
0.5499999999999998,1.0000000000000002,0.42461770404045474
0.5999999999999999,1.0000000000000002,0.4622913933162518
0.5499999999999998,1.0000000000000002,0.42461770404045474
0.5999999999999999,1.0000000000000002,0.4622913933162518
0.5999999999999999,1.0500000000000003,0.45998777899109083
0.6499999999999999,1.0500000000000003,0.4958183720188104
0.5999999999999999,1.0500000000000003,0.45998777899109083
0.5999999999999999,1.1000000000000003,0.4531425005744287
0.5499999999999998,1.1000000000000003,0.41621353803945055
0.49999999999999983,1.1000000000000003,0.37849103686192936
0.44999999999999984,1.1000000000000003,0.34076322717811514
0.44999999999999984,1.0500000000000003,0.3459119271282516
0.44999999999999984,1.1000000000000003,0.34076322717811514
0.44999999999999984,1.1500000000000004,0.33235158308316354
0.39999999999999986,1.1500000000000004,0.2962456499237275
0.39999999999999986,1.1000000000000003,0.30374377496277266
0.39999999999999986,1.0500000000000003,0.30833334252370664
0.44999999999999984,1.0500000000000003,0.3459119271282516
0.44999999999999984,1.0000000000000002,0.3476449577771543
0.39999999999999986,1.0000000000000002,0.3098782421423591
0.44999999999999984,1.0000000000000002,0.3476449577771543
0.44999999999999984,0.9500000000000002,0.34591049764906395
0.49999999999999983,0.9500000000000002,0.38420752505985806
0.5499999999999998,0.9500000000000002,0.4224988691158298
0.5499999999999998,0.9000000000000001,0.4162079901873751
0.5499999999999998,0.9500000000000002,0.4224988691158298
0.49999999999999983,0.9500000000000002,0.38420752505985806
0.49999999999999983,0.9000000000000001,0.37848690631081655
0.5499999999999998,0.9000000000000001,0.4162079901873751
0.5499999999999998,0.8500000000000001,0.40593132703228996
0.5499999999999998,0.8,0.39196919592457724
0.5499999999999998,0.75,0.3747213770840579
0.5499999999999998,0.8,0.39196919592457724
0.5499999999999998,0.8500000000000001,0.40593132703228996
0.5999999999999999,0.8500000000000001,0.44194657712303925
0.5999999999999999,0.8,0.42674562016101886
0.5999999999999999,0.75,0.4079674893576658
0.6499999999999999,0.75,0.43974476898125514
0.7,0.75,0.46928246421226066
0.7,0.8,0.4908829785052614
0.7,0.75,0.46928246421226066
0.7,0.8,0.4908829785052614
0.75,0.8,0.5186458832725431
0.75,0.75,0.49582360719802326
0.75,0.8,0.5186458832725431
0.75,0.75,0.49582360719802326
0.75,0.8,0.5186458832725431
0.75,0.75,0.49582360719802326
0.8,0.75,0.5186571464484137
0.8,0.7,0.49090083922076727
0.8,0.75,0.5186571464484137
0.8,0.7,0.49090083922076727
0.8,0.75,0.5186571464484137
0.8,0.7,0.49090083922076727
0.8500000000000001,0.7,0.5084037259661403
0.8500000000000001,0.6499999999999999,0.4764082348869566
0.8500000000000001,0.7,0.5084037259661403
0.8,0.7,0.49090083922076727
0.75,0.7,0.46928933052676286
0.8,0.7,0.49090083922076727
0.8500000000000001,0.7,0.5084037259661403
0.9000000000000001,0.7,0.5213001897506214
0.8500000000000001,0.7,0.5084037259661403
0.8500000000000001,0.6499999999999999,0.4764082348869566
0.9000000000000001,0.6499999999999999,0.48849300192350886
0.8500000000000001,0.6499999999999999,0.4764082348869566
0.9000000000000001,0.6499999999999999,0.48849300192350886
0.9500000000000002,0.6499999999999999,0.49591258712808994
0.9500000000000002,0.5999999999999999,0.4600793297299608
0.9500000000000002,0.6499999999999999,0.49591258712808994
1.0000000000000002,0.6499999999999999,0.49845371668027644
1.0000000000000002,0.7,0.5319301040110244
1.0000000000000002,0.6499999999999999,0.49845371668027644
0.9500000000000002,0.6499999999999999,0.49591258712808994
0.9500000000000002,0.5999999999999999,0.4600793297299608
0.9500000000000002,0.6499999999999999,0.49591258712808994
0.9000000000000001,0.6499999999999999,0.48849300192350886
0.8500000000000001,0.6499999999999999,0.4764082348869566
0.8500000000000001,0.7,0.5084037259661403
0.8500000000000001,0.6499999999999999,0.4764082348869566
0.8,0.6499999999999999,0.46000692354501144
0.8,0.7,0.49090083922076727
0.8500000000000001,0.7,0.5084037259661403
0.8500000000000001,0.75,0.537149782214809
0.8500000000000001,0.8,0.5618745688770465
0.8500000000000001,0.8500000000000001,0.5818898169009084
0.9000000000000001,0.8500000000000001,0.5966510639854412
0.9000000000000001,0.8,0.5761277582871076
0.9500000000000002,0.8,0.5848789592668522
0.9500000000000002,0.8500000000000001,0.6057144125988289
0.9500000000000002,0.8,0.5848789592668522
0.9500000000000002,0.8500000000000001,0.6057144125988289
0.9500000000000002,0.8,0.5848789592668522
1.0000000000000002,0.8,0.5878766476860594
1.0500000000000003,0.8,0.5850422634120751
1.0500000000000003,0.8500000000000001,0.605884632877372
1.0000000000000002,0.8500000000000001,0.6088193863524248
0.9500000000000002,0.8500000000000001,0.6057144125988289
0.9500000000000002,0.9000000000000001,0.6210515647752002
0.9000000000000001,0.9000000000000001,0.6117581149996741
0.8500000000000001,0.9000000000000001,0.5966226295909969
0.8,0.9000000000000001,0.5760816853976596
0.8500000000000001,0.9000000000000001,0.5966226295909969
0.8500000000000001,0.8500000000000001,0.5818898169009084
0.9000000000000001,0.8500000000000001,0.5966510639854412
0.9000000000000001,0.9000000000000001,0.6117581149996741
0.8500000000000001,0.9000000000000001,0.5966226295909969
0.8500000000000001,0.9500000000000002,0.6056427603503741
0.8500000000000001,0.9000000000000001,0.5966226295909969
0.8,0.9000000000000001,0.5760816853976596
0.8500000000000001,0.9000000000000001,0.5966226295909969
0.8500000000000001,0.8500000000000001,0.5818898169009084
0.8500000000000001,0.8,0.5618745688770465
0.8500000000000001,0.75,0.537149782214809
0.8,0.75,0.5186571464484137
0.8,0.7,0.49090083922076727
0.8500000000000001,0.7,0.5084037259661403
0.8500000000000001,0.75,0.537149782214809
0.9000000000000001,0.75,0.5507755706455159
0.9000000000000001,0.8,0.5761277582871076
0.9000000000000001,0.75,0.5507755706455159
0.9500000000000002,0.75,0.5591414291813117
0.9500000000000002,0.8,0.5848789592668522
0.9500000000000002,0.75,0.5591414291813117
0.9000000000000001,0.75,0.5507755706455159
0.8500000000000001,0.75,0.537149782214809
0.8500000000000001,0.7,0.5084037259661403
0.8,0.7,0.49090083922076727
0.8,0.75,0.5186571464484137
0.8,0.8,0.5425305615294396
0.75,0.8,0.5186458832725431
0.8,0.8,0.5425305615294396
0.8,0.8500000000000001,0.5618564801715743
0.75,0.8500000000000001,0.5371207893425739
0.7,0.8500000000000001,0.5083687775016481
0.7,0.9000000000000001,0.5212392501707903
0.7,0.9500000000000002,0.5291183715052786
0.7,1.0000000000000002,0.5317729855640149
0.6499999999999999,1.0000000000000002,0.49830092828517697
0.6499999999999999,1.0500000000000003,0.4958183720188104
0.6499999999999999,1.0000000000000002,0.49830092828517697
0.5999999999999999,1.0000000000000002,0.4622913933162518
0.5999999999999999,1.0500000000000003,0.45998777899109083
0.5999999999999999,1.0000000000000002,0.4622913933162518
0.6499999999999999,1.0000000000000002,0.49830092828517697
0.7,1.0000000000000002,0.5317729855640149
0.6499999999999999,1.0000000000000002,0.49830092828517697
0.6499999999999999,0.9500000000000002,0.4958138120755822
0.6499999999999999,0.9000000000000001,0.4884308976985431
0.5999999999999999,0.9000000000000001,0.4531351232514011
0.5999999999999999,0.9500000000000002,0.4599843153853313
